Type,ClusterID,CentroidX,CentroidY,NumMembers,TimeOfDay,DecisiveOrStyle,Weather,RoadCondition,CommInterval,Channel,ChannelQuality
VRU,2536,281.35,774.95,8,11.61,Decisive,motorway,sunny,Low,709,Medium
VRU,2537,573.7,784,7,10.75,Decisive,fog,not visible,High,710,Medium
VRU,2538,299.2333333,747.2,13,12.01,Decisive,night,clear,Low,711,Good
VRU,2539,806.4,730.7,6,9.57,Decisive,fog,not visible,High,709,Medium
VRU,2540,1245.95,742.675,14,10.11,Decisive,fog,not visible,High,834,Good
VRU,2541,1162.15,788.05,7,11.24,Decisive,fog,not visible,Low,804,Medium
VRU,2542,1315.3,830,5,10.53,Non-decisive,snow,slippery,High,835,Medium
VRU,2543,1677.9,755.75,12,10.95,Decisive,rain,slippery,High,836,Good
VRU,2544,1112.433333,765.5333333,19,10.81,Decisive,night,clear,High,751,Good
VRU,2545,1434.933333,749.0666667,8,10.58,Decisive,night,clear,High,837,Good
VRU,2546,905.6,808.1,2,9.74,Decisive,fog,not visible,High,711,Good
VRU,2547,912.5,788.5,5,11.9,Non-decisive,motorway,sunny,Low,712,Good
VRU,2548,1518.4,807.25,7,11.02,Decisive,fog,not visible,Low,838,Good
VRU,2549,75.73333333,703.3,10,12,Non-decisive,night,clear,Low,586,Medium
VRU,2550,1078.1,763.1,17,12.23,Decisive,motorway,sunny,Low,754,Good
VRU,2551,1231.166667,797,12,11.44,Decisive,motorway,sunny,Low,839,Good
VRU,2552,1473.15,771,29,11.88,Decisive,motorway,sunny,Low,840,Good
VRU,2553,1384.5,770.025,13,10.95,Non-decisive,fog,not visible,High,841,Medium
VRU,2554,1566,776.2,13,12.04,Decisive,night,clear,Low,842,Good
VRU,2555,397.6,732.15,5,11.84,Decisive,night,clear,Low,712,Good
VRU,2556,653.6,772.4,6,10.11,Decisive,fog,not visible,High,717,Medium
VRU,2557,746.2,829.3,4,9.63,Decisive,rain,slippery,High,718,Good
VRU,2558,1536.8,760.5,15,11.21,Non-decisive,motorway,sunny,Low,843,Good
VRU,2559,1443.5,858.3,12,9.2,Decisive,rain,slippery,High,844,Good
VRU,2560,1108.333333,761.1166667,14,9.75,Decisive,rain,slippery,High,790,Medium
VRU,2561,246.6666667,753.2,12,11.31,Decisive,night,clear,Low,713,Good
VRU,2562,29.1,741.75,8,9.89,Decisive,rain,slippery,High,339,Medium
VRU,2563,1451.7,817.3,10,9.87,Decisive,fog,not visible,High,845,Good
VRU,2564,1066.8,876.3,4,12.27,Decisive,night,clear,Low,749,Medium
VRU,2565,1207.266667,802.7333333,9,10.65,Decisive,motorway,sunny,High,814,Medium
VRU,2566,1114.38,774.68,15,10.85,Decisive,night,clear,High,803,Medium
VRU,2567,1788.9,808.9,6,12.11,Decisive,motorway,sunny,Low,777,Medium
VRU,2568,1515.9,780.05,15,10.7,Decisive,fog,not visible,High,846,Good
VRU,2569,87,755.45,6,12,Non-decisive,night,clear,Low,667,Medium
VRU,2570,1451.6,795.6,17,10.67,Decisive,fog,not visible,High,847,Good
VRU,2571,207.0666667,778.1,9,10.28,Non-decisive,fog,not visible,High,707,Medium
VRU,2572,1199.6,760.96,15,11.48,Decisive,night,clear,Low,820,Good
VRU,2573,44.1,807.7,1,9.37,Non-decisive,rain,slippery,High,571,Medium
VRU,2574,1309.166667,768.5333333,15,11.39,Decisive,night,clear,Low,848,Medium
VRU,2575,456.9,796.9,5,10.54,Decisive,fog,not visible,High,714,Good
VRU,2576,283.0333333,731.2333333,5,11.01,Decisive,motorway,sunny,Low,715,Good
VRU,2577,1277.725,781.65,14,11.3,Decisive,snow,slippery,Low,849,Medium
VRU,2578,734.4,862.7,7,12.01,Decisive,night,clear,Low,719,Medium
VRU,2579,429.3,743.1,11,11.84,Non-decisive,motorway,sunny,Low,716,Good
VRU,2580,485.7,795.6,6,10.52,Decisive,fog,not visible,High,720,Good
VRU,2581,128.95,748.55,14,10.7,Decisive,rain,slippery,High,698,Medium
VRU,2582,317.8,734,7,10.72,Non-decisive,fog,not visible,High,721,Medium
VRU,2583,1510.05,798.95,11,9.97,Decisive,rain,slippery,High,850,Good
VRU,2584,1662.55,817.9,3,9.76,Decisive,fog,not visible,High,851,Medium
VRU,2585,349.5,714.7,8,10.68,Decisive,fog,not visible,High,722,Good
VRU,2586,1441.85,755.1,10,12.21,Decisive,night,clear,Low,852,Good
VRU,2587,1135.55,815.95,14,11.14,Decisive,motorway,sunny,Low,808,Good
VRU,2588,1087.566667,777.7,18,11.81,Decisive,night,clear,Low,761,Good
VRU,2589,75.03333333,749.6,9,10.62,Decisive,snow,slippery,High,611,Medium
VRU,2590,1372.2,803,16,11.55,Decisive,motorway,sunny,Low,853,Good
VRU,2591,84,735,15,11,Decisive,motorway,sunny,High,685,Good
VRU,2592,1433.025,757.675,12,12.11,Decisive,motorway,sunny,Low,854,Good
VRU,2593,455.7,838.3,2,11.79,Decisive,motorway,sunny,Low,723,Good
VRU,2594,919.4,755.15,7,11.79,Decisive,fog,not visible,Low,722,Good
VRU,2595,1694.475,739.75,13,11.28,Decisive,rain,slippery,Low,855,Medium
VRU,2596,144.4,708.8,8,10.93,Decisive,snow,slippery,High,717,Medium
VRU,2597,220.15,711.8,7,10.28,Decisive,fog,not visible,High,718,Good
VRU,2598,1667.1,758.6,7,11.73,Decisive,motorway,sunny,Low,856,Good
VRU,2599,1806.65,726.7,12,10.2,Decisive,fog,not visible,High,753,Medium
VRU,2600,1188.4,770.1333333,21,10.91,Decisive,snow,slippery,High,855,Medium
VRU,2601,1417.95,767.45,15,10.73,Decisive,rain,slippery,High,857,Good
VRU,2602,1527,778.7,13,10.63,Decisive,fog,not visible,High,858,Good
VRU,2603,1452.8,825.9,6,12.2,Decisive,motorway,sunny,Low,859,Good
VRU,2604,320,724.7,8,11.21,Non-decisive,snow,slippery,Low,724,Medium
VRU,2605,941.6,831.2,9,11.76,Non-decisive,night,clear,Low,727,Good
VRU,2606,865.1,759.8,4,10.42,Decisive,night,clear,High,721,Medium
VRU,2607,593.8,747.35,14,11.05,Decisive,rain,slippery,Low,725,Medium
VRU,2608,1605.2,792.2,6,10.21,Non-decisive,rain,slippery,High,860,Good
VRU,2609,394.2,864,7,11.26,Decisive,snow,slippery,Low,726,Medium
VRU,2610,1405.2,788.3333333,16,11.03,Non-decisive,night,clear,Low,861,Medium
VRU,2611,251.5,756.6,11,9.52,Decisive,rain,slippery,High,727,Good
VRU,2612,1867.433333,747.3,10,11.76,Non-decisive,night,clear,Low,726,Medium
VRU,2613,313.7,692.3,9,9.97,Non-decisive,fog,not visible,High,728,Medium
VRU,2614,1699.8,711.1,3,12.09,Decisive,motorway,sunny,Low,862,Good
VRU,2615,1394.366667,767.6,9,10.02,Decisive,fog,not visible,High,863,Medium
VRU,2616,221.9,715.8,5,11.42,Decisive,motorway,sunny,Low,719,Medium
VRU,2617,69.33333333,736.2666667,6,10.94,Decisive,fog,not visible,High,688,Medium
VRU,2618,1615,764.3,12,11.1,Decisive,fog,not visible,Low,864,Good
VRU,2619,1495.9,803.75,13,10.18,Decisive,fog,not visible,High,865,Good
VRU,2620,1313.7,798.1666667,12,11.63,Decisive,motorway,sunny,Low,866,Medium
VRU,2621,724.9,802.8,7,11.98,Decisive,night,clear,Low,730,Medium
VRU,2622,762.2,806.8,10,11.68,Non-decisive,fog,not visible,Low,732,Medium
VRU,2623,1394.4,774.58,21,10.23,Decisive,fog,not visible,High,867,Medium
VRU,2624,134.95,756.1,16,10.77,Decisive,motorway,sunny,High,729,Medium
VRU,2625,1559.15,743.9,16,10.72,Decisive,snow,slippery,High,868,Good
VRU,2626,1427.166667,777.7666667,12,11.14,Non-decisive,night,clear,Low,869,Good
VRU,2627,787.1,826.5,4,12,Decisive,motorway,sunny,Low,738,Good
VRU,2628,1769.9,810.6,7,12.23,Decisive,junction,overcast,Low,819,Good
VRU,2629,126,678.3,1,11.31,Non-decisive,snow,slippery,Low,730,Medium
VRU,2630,1424.7,832.4,7,11.4,Decisive,snow,slippery,Low,870,Good
VRU,2631,137.5,752.35,11,12.48,Decisive,motorway,sunny,Low,731,Medium
VRU,2632,104.2,729.4,17,10.37,Decisive,fog,not visible,High,732,Medium
VRU,2633,57.45,736.25,4,9.6,Non-decisive,rain,slippery,High,581,Medium
VRU,2634,756.8,749.925,14,10.55,Decisive,rain,slippery,High,735,Medium
VRU,2635,1474.05,729.55,10,11.34,Decisive,snow,slippery,Low,871,Good
VRU,2636,999.05,781.4,5,10.36,Non-decisive,fog,not visible,High,740,Good
VRU,2637,532.2,846.2,3,11.31,Decisive,fog,not visible,Low,733,Medium
VRU,2638,545.5,791.6,5,9.87,Non-decisive,fog,not visible,High,736,Medium
VRU,2639,204.3,747.65,13,11.81,Decisive,night,clear,Low,734,Good
VRU,2640,752.8,731.5,5,11.71,Non-decisive,night,clear,Low,741,Good
VRU,2641,1539.833333,793.3333333,15,10.83,Non-decisive,fog,not visible,High,872,Good
VRU,2642,1223.5,797.4,4,12.42,Non-decisive,motorway,sunny,Low,873,Medium
VRU,2643,540.4,737,4,11.47,Decisive,night,clear,Low,737,Medium
VRU,2644,1216.7,822.1,6,10.25,Decisive,fog,not visible,High,874,Medium
VRU,2645,152.9,703,9,11.74,Decisive,night,clear,Low,735,Medium
VRU,2646,1478.5,758.2,7,11.55,Decisive,motorway,sunny,Low,875,Good
VRU,2647,1505.333333,758.2666667,10,11.58,Decisive,night,clear,Low,876,Good
VRU,2648,1032.4,780.7333333,9,12.06,Decisive,night,clear,Low,750,Good
VRU,2649,59.5,746.1,7,11.68,Decisive,night,clear,Low,622,Medium
VRU,2650,1808.2,789.8,10,12.06,Decisive,night,clear,Low,778,Medium
VRU,2651,94.26666667,718.7666667,16,10.92,Decisive,night,clear,High,702,Medium
VRU,2652,1860.6,749.7,5,11.3,Decisive,rain,slippery,Low,732,Medium
VRU,2653,864.7,845.7,4,12.23,Non-decisive,night,clear,Low,196,Medium
VRU,2654,1151.9,824.5,8,10.09,Decisive,fog,not visible,High,810,Medium
VRU,2655,1594,759.6,16,11.4,Decisive,motorway,sunny,Low,877,Good
VRU,2656,280.9,758.3,5,11.33,Decisive,snow,slippery,Low,738,Good
VRU,2657,1350.28,776.36,25,10.95,Decisive,snow,slippery,High,878,Medium
VRU,2658,1136.966667,783.7333333,13,10.69,Non-decisive,rain,slippery,High,812,Medium
VRU,2659,911,826.3,7,12.04,Decisive,night,clear,Low,759,Good
VRU,2660,127,728.2,9,9.71,Decisive,rain,slippery,High,739,Medium
VRU,2661,1672.3,830,2,12.78,Decisive,motorway,sunny,Low,879,Medium
VRU,2662,1652.5,673.4,10,11.6,Decisive,night,clear,Low,880,Medium
VRU,2663,1367.233333,801.4333333,12,10.51,Decisive,rain,slippery,High,881,Medium
VRU,2664,1574.8,830,10,11.67,Decisive,fog,not visible,Low,882,Good
VRU,2665,1525.35,729.55,10,10.36,Decisive,fog,not visible,High,883,Good
VRU,2666,844.35,764.7,13,11.32,Non-decisive,night,clear,Low,724,Medium
VRU,2667,1407.2,812.1,13,9.78,Decisive,rain,slippery,High,884,Medium
VRU,2668,1701.4,657.6,7,11.51,Decisive,night,clear,Low,874,Medium
VRU,2669,1359.75,777.45,20,11.13,Decisive,rain,slippery,Low,885,Medium
VRU,2670,1879.4,771.05,11,11.94,Decisive,motorway,sunny,Low,743,Medium
VRU,2671,1634.6,754.6,11,10.77,Decisive,fog,not visible,High,886,Good
VRU,2672,1455.8,767,14,11.36,Decisive,motorway,sunny,Low,887,Good
VRU,2673,1716.9,835.4,4,11.33,Decisive,motorway,sunny,Low,888,Good
VRU,2674,505.55,758.875,20,9.9,Non-decisive,fog,not visible,High,742,Good
VRU,2675,1440.15,786.375,11,9.02,Decisive,rain,slippery,High,889,Good
VRU,2676,1238.125,760.675,22,11.72,Non-decisive,motorway,sunny,Low,890,Medium
VRU,2677,1119.9,775.7,18,11.05,Decisive,rain,slippery,Low,823,Good
VRU,2678,1196,827.8,4,10.43,Non-decisive,fog,not visible,High,862,Good
VRU,2679,452.4,731.3,3,12.73,Decisive,motorway,sunny,Low,740,Good
VRU,2680,854.9,833.2,8,11.51,Decisive,motorway,sunny,Low,743,Medium
VRU,2681,1220.2,796,6,10.9,Non-decisive,snow,slippery,High,891,Medium
VRU,2682,755.6,815.8,2,12.4,Decisive,night,clear,Low,744,Medium
VRU,2683,440.8,737.9666667,10,11.93,Decisive,night,clear,Low,745,Good
VRU,2684,309.9,712.8,14,11.1,Decisive,snow,slippery,Low,743,Medium
VRU,2685,945.4,854.9,7,10.8,Decisive,night,clear,High,763,Good
VRU,2686,435.8333333,754.3666667,12,10.18,Decisive,rain,slippery,High,746,Good
VRU,2687,1413.1,741.5,5,11.19,Decisive,night,clear,Low,892,Medium
VRU,2688,966.4,769.75,10,12.12,Non-decisive,night,clear,Low,765,Good
VRU,2689,1438.15,816.4,9,10.23,Decisive,fog,not visible,High,893,Good
VRU,2690,1335.6,742.3,6,12.7,Decisive,motorway,sunny,Low,894,Medium
VRU,2691,1522.5,782.2,10,11.49,Non-decisive,fog,not visible,Low,895,Good
VRU,2692,515.175,756.45,15,10.83,Decisive,rain,slippery,High,747,Medium
VRU,2693,321.1,683.4,3,9.98,Decisive,fog,not visible,High,748,Medium
VRU,2694,521.8,754.625,23,9.63,Non-decisive,rain,slippery,High,749,Medium
VRU,2695,618.05,772.75,10,10.7,Decisive,rain,slippery,High,752,Medium
VRU,2696,495.94,732.72,11,11.53,Decisive,snow,slippery,Low,750,Good
VRU,2697,410.55,770.05,8,9.72,Non-decisive,fog,not visible,High,751,Good
VRU,2698,1033.4,757.7,11,9.48,Non-decisive,rain,slippery,High,786,Good
VRU,2699,1782.425,746.375,13,11.59,Decisive,night,clear,Low,825,Good
VRU,2700,1482.983333,779.0333333,22,11.76,Non-decisive,night,clear,Low,896,Good
VRU,2701,712.9333333,793.5,7,10.41,Non-decisive,fog,not visible,High,753,Medium
VRU,2702,794.1666667,749.6333333,9,10.68,Decisive,fog,not visible,High,764,Medium
VRU,2703,9.866666667,714.9,8,11.24,Non-decisive,night,clear,Low,299,Medium
VRU,2704,1253.4,842.6,6,11.49,Decisive,fog,not visible,Low,897,Medium
VRU,2705,1093.6,827.5,10,10.64,Decisive,fog,not visible,High,807,Good
VRU,2706,1087.733333,864,3,10.92,Decisive,snow,slippery,High,813,Medium
VRU,2707,1160.166667,768.3,23,9.68,Decisive,rain,slippery,High,830,Medium
VRU,2708,1723.333333,749.1333333,13,11.31,Decisive,motorway,sunny,Low,873,Medium
VRU,2709,376.1,789.65,6,11.31,Non-decisive,snow,slippery,Low,754,Good
VRU,2710,1004.8,820.45,7,11.36,Decisive,fog,not visible,Low,769,Good
VRU,2711,1040.7,866,4,10.31,Decisive,rain,slippery,High,801,Good
VRU,2712,516.3,815.4,8,9.67,Decisive,fog,not visible,High,755,Medium
VRU,2713,1776.9,743.6,3,11.31,Decisive,snow,slippery,Low,827,Medium
VRU,2714,330.14,754.44,28,11.99,Decisive,motorway,sunny,Low,756,Good
VRU,2715,1478.3,722.9,9,9.93,Decisive,rain,slippery,High,898,Good
VRU,2716,470.6,774.95,16,10.28,Decisive,fog,not visible,High,757,Good
VRU,2717,1855.7,823.1,4,10.42,Decisive,fog,not visible,High,767,Medium
VRU,2718,30.8,678.8,4,11.62,Decisive,night,clear,Low,350,Medium
VRU,2719,1408.1,776.9857143,13,12.03,Decisive,motorway,sunny,Low,899,Medium
VRU,2720,305.2,759.6666667,22,11.83,Decisive,motorway,sunny,Low,758,Good
VRU,2721,1607.35,778.35,12,11.58,Decisive,motorway,sunny,Low,900,Good
VRU,2722,45.2,742.9,7,12.08,Non-decisive,night,clear,Low,616,Medium
VRU,2723,1679.3,698.7,3,12.87,Decisive,motorway,sunny,Low,901,Good
VRU,2724,1129.1,757.625,16,10.77,Decisive,fog,not visible,High,836,Good
VRU,2725,849.6,737.4,7,10.69,Decisive,fog,not visible,High,766,Good
VRU,2726,354,723.3,6,10.9,Decisive,snow,slippery,High,759,Good
VRU,2727,550.6,826.2,15,9.67,Non-decisive,fog,not visible,High,760,Medium
VRU,2728,1129.766667,755.8,12,10.83,Decisive,fog,not visible,High,851,Medium
VRU,2729,1346.2,706.3,6,12.07,Non-decisive,motorway,sunny,Low,902,Medium
VRU,2730,805.7,840.6,2,10.34,Decisive,fog,not visible,High,767,Medium
VRU,2731,1543.5,738.5,9,9.63,Decisive,rain,slippery,High,903,Good
VRU,2732,646.775,733.075,16,12.56,Decisive,motorway,sunny,Low,739,Medium
VRU,2733,590.9,787.35,13,9.95,Decisive,fog,not visible,High,762,Medium
VRU,2734,375.25,822.8,7,11.57,Decisive,night,clear,Low,761,Good
VRU,2735,258.55,769.15,9,10.63,Decisive,motorway,sunny,High,763,Good
VRU,2736,622.6,749,6,10.52,Decisive,fog,not visible,High,768,Medium
VRU,2737,116.9666667,775.2,12,11.26,Decisive,snow,slippery,Low,741,Good
VRU,2738,87.5,759.6,12,10.98,Decisive,snow,slippery,High,725,Medium
VRU,2739,409.8,736.45,11,12.49,Decisive,motorway,sunny,Low,765,Good
VRU,2740,1317.325,760.525,14,11.79,Decisive,night,clear,Low,904,Medium
VRU,2741,734.8,773.375,17,11.18,Non-decisive,fog,not visible,Low,770,Good
VRU,2742,88.4,725.2,8,11.27,Decisive,snow,slippery,Low,744,Medium
VRU,2743,640.4,815.8,8,11.23,Decisive,snow,slippery,Low,729,Medium
VRU,2744,1525.78,746.82,18,11.62,Decisive,snow,slippery,Low,905,Medium
VRU,2745,784,736.75,3,10.09,Decisive,fog,not visible,High,772,Medium
VRU,2746,1311.4,751.3,22,11.29,Decisive,snow,slippery,Low,906,Medium
VRU,2747,1288.542857,770.9142857,26,11.18,Decisive,fog,not visible,Low,907,Medium
VRU,2748,1366.483333,760.9333333,21,11.72,Non-decisive,motorway,sunny,Low,908,Medium
VRU,2749,1037.5,792.3,6,11.78,Decisive,motorway,sunny,Low,821,Medium
VRU,2750,1847.7,653.6,1,11.83,Non-decisive,night,clear,Low,768,Medium
VRU,2751,1399.5,839.1,4,10.8,Decisive,snow,slippery,High,909,Medium
VRU,2752,1879.4,816.55,8,10.12,Decisive,fog,not visible,High,744,Medium
VRU,2753,252.26,745.5,18,11.54,Non-decisive,motorway,sunny,Low,764,Medium
VRU,2754,1665.15,732.85,12,11.6,Decisive,fog,not visible,Low,910,Good
VRU,2755,417.5,737.8,7,11.03,Non-decisive,snow,slippery,Low,769,Good
VRU,2756,1445.3,790.25,13,10.43,Non-decisive,fog,not visible,High,911,Good
VRU,2757,477.1,743.5,7,11.81,Decisive,fog,not visible,Low,771,Good
VRU,2758,1435.583333,766.0166667,25,11.2,Decisive,night,clear,Low,912,Good
VRU,2759,1779.666667,748.4,10,11.31,Non-decisive,motorway,sunny,Low,829,Medium
VRU,2760,1206.8,771.5833333,24,11.42,Decisive,night,clear,Low,888,Good
VRU,2761,406.6,761.8666667,13,10.55,Decisive,snow,slippery,High,773,Good
VRU,2762,272.8,737.8,16,10.8,Decisive,snow,slippery,High,766,Good
VRU,2763,648.6,831.4,5,10.06,Non-decisive,fog,not visible,High,774,Medium
VRU,2764,1766.033333,766.4,14,10.84,Decisive,snow,slippery,High,834,Good
VRU,2765,328.9,736.4,6,11.55,Non-decisive,night,clear,Low,775,Good
VRU,2766,610.1,787.7,2,10.67,Decisive,fog,not visible,High,776,Good
VRU,2767,1176.866667,753.7,7,12.51,Decisive,motorway,sunny,Low,879,Medium
VRU,2768,508.7,759.2,8,10.58,Decisive,rain,slippery,High,777,Medium
VRU,2769,815.5,833.8,3,9.6,Decisive,fog,not visible,High,781,Good
VRU,2770,834.5,781.3,3,11.02,Decisive,snow,slippery,Low,775,Good
VRU,2771,534.2,826.6,2,9.54,Decisive,fog,not visible,High,778,Medium
VRU,2772,1888.4,741.35,9,10.99,Non-decisive,snow,slippery,High,592,Medium
VRU,2773,1465,713.6,8,9.91,Decisive,fog,not visible,High,913,Medium
VRU,2774,1532.25,801.95,15,12.08,Decisive,motorway,sunny,Low,914,Good
VRU,2775,1597.1,829.3,5,10.38,Decisive,fog,not visible,High,915,Good
VRU,2776,1649.15,749.7,15,10.21,Decisive,fog,not visible,High,916,Medium
VRU,2777,1265.4,848.9,5,10.26,Non-decisive,fog,not visible,High,917,Good
VRU,2778,1237.933333,770.2666667,19,11.07,Decisive,snow,slippery,Low,918,Good
VRU,2779,1266.1,830.8,8,9.6,Decisive,fog,not visible,High,919,Medium
VRU,2780,1123.65,780.45,21,12.5,Decisive,motorway,sunny,Low,856,Good
VRU,2781,1869.6,791.1,7,12.49,Decisive,motorway,sunny,Low,791,Medium
VRU,2782,1384.433333,745.0666667,9,10.8,Non-decisive,motorway,sunny,High,920,Medium
VRU,2783,166.5,773.5,7,10.09,Non-decisive,fog,not visible,High,753,Medium
VRU,2784,1297.65,786.775,12,11.29,Decisive,motorway,sunny,Low,921,Good
VRU,2785,78.3,776.8,8,10.08,Decisive,fog,not visible,High,752,Medium
VRU,2786,181.85,743.5,20,11.9,Decisive,night,clear,Low,767,Medium
VRU,2787,436.86,763.16,20,11.05,Decisive,fog,not visible,Low,779,Good
VRU,2788,532.7,814.5,8,10.92,Decisive,fog,not visible,High,780,Medium
VRU,2789,593.3,774.05,9,10.75,Decisive,fog,not visible,High,782,Medium
VRU,2790,1353.7,800.475,9,12.43,Non-decisive,motorway,sunny,Low,922,Medium
VRU,2791,1891,629.4,8,10.46,Non-decisive,rain,slippery,High,81,Medium
VRU,2792,934.9333333,752.6333333,9,11.93,Decisive,night,clear,Low,792,Good
VRU,2793,533.025,779.325,12,10.12,Non-decisive,fog,not visible,High,783,Medium
VRU,2794,1185.7,734.2,18,10.31,Decisive,fog,not visible,High,923,Good
VRU,2795,120.7,748.85,11,11.99,Non-decisive,motorway,sunny,Low,768,Medium
VRU,2796,1401.94,764.72,14,11.64,Decisive,night,clear,Low,924,Medium
VRU,2797,201.3,759.3,10,12.31,Decisive,motorway,sunny,Low,770,Good
VRU,2798,1458,768.9,12,11.55,Decisive,night,clear,Low,925,Medium
VRU,2799,224.2,732.75,6,11.83,Decisive,night,clear,Low,772,Medium
VRU,2800,1571.3,734.8,10,11.76,Decisive,night,clear,Low,926,Good
VRU,2801,1616.7,852.4,7,11.3,Decisive,snow,slippery,Low,927,Good
VRU,2802,1333.5,825.8,14,10.08,Decisive,rain,slippery,High,928,Medium
VRU,2803,351.8,769.125,13,12.64,Decisive,motorway,sunny,Low,784,Good
VRU,2804,699.6,777.45,11,11.48,Decisive,fog,not visible,Low,785,Medium
VRU,2805,1225.45,789.2,8,10.38,Decisive,rain,slippery,High,929,Medium
VRU,2806,446.1,711.9,9,11.13,Non-decisive,snow,slippery,Low,786,Good
VRU,2807,306.3166667,749.2333333,19,10.4,Decisive,fog,not visible,High,781,Good
VRU,2808,1734.95,774.6,14,10.64,Decisive,motorway,sunny,High,839,Good
VRU,2809,249.35,775.8,8,10.91,Non-decisive,night,clear,High,787,Medium
VRU,2810,743.2,783.4,15,10.74,Decisive,rain,slippery,High,791,Medium
VRU,2811,1580.3,748,16,11.04,Decisive,night,clear,Low,930,Good
VRU,2812,236,727.2,2,12.85,Non-decisive,motorway,sunny,Low,788,Medium
VRU,2813,1865.8,719.2,5,10.95,Non-decisive,fog,not visible,High,798,Medium
VRU,2814,533.58,763,19,11.92,Decisive,motorway,sunny,Low,789,Medium
VRU,2815,974.7,856,5,9.97,Non-decisive,fog,not visible,High,800,Good
VRU,2816,948.2,842.4,6,11.48,Decisive,motorway,sunny,Low,809,Good
VRU,2817,828.25,807.4,9,9.5,Non-decisive,rain,slippery,High,793,Medium
VRU,2818,771.7,747.05,11,12.43,Decisive,motorway,sunny,Low,794,Medium
VRU,2819,1122.166667,745.2333333,5,11.46,Non-decisive,fog,not visible,Low,880,Medium
VRU,2820,1857.6,744.8666667,9,11.68,Non-decisive,night,clear,Low,799,Medium
VRU,2821,482.55,848.25,4,11.24,Non-decisive,night,clear,Low,790,Medium
VRU,2822,1006.7,832.7,3,12.06,Non-decisive,night,clear,Low,832,Good
VRU,2823,1611.5,735.45,7,12.03,Decisive,motorway,sunny,Low,931,Medium
VRU,2824,1545,739,8,11.25,Decisive,snow,slippery,Low,932,Good
VRU,2825,830,741.3,5,12.57,Non-decisive,motorway,sunny,Low,796,Medium
VRU,2826,1762.3,763.35,12,11.6,Non-decisive,night,clear,Low,890,Medium
VRU,2827,1441.45,799.2,11,11.63,Decisive,night,clear,Low,933,Good
VRU,2828,795.4333333,755,13,11.92,Decisive,night,clear,Low,798,Medium
VRU,2829,1096.1,774.3,6,9.92,Non-decisive,fog,not visible,High,860,Good
VRU,2830,1602.3,777.1,28,11.39,Decisive,night,clear,Low,934,Good
VRU,2831,811.8,800.4,13,10.46,Decisive,fog,not visible,High,799,Medium
VRU,2832,486.925,740.725,14,10.85,Decisive,snow,slippery,High,795,Good
VRU,2833,583.6,847.1,2,10.99,Decisive,motorway,sunny,High,797,Medium
VRU,2834,1370,818.3,6,11.02,Decisive,fog,not visible,Low,935,Medium
